"","ex2_GFP_Rep1_Chip21","ex2_GFP_Rep2_Chip21","ex2_GFP_polyIC_Rep1_Chip21","ex2_GFP_polyIC_Rep2_Chip21","ex2_NS5_Rep1_Chip21","ex2_NS5_Rep2_Chip21","ex2_NS5_polyIC_Rep1_Chip21","ex2_NS5_polyIC_Rep2_Chip21"
"SLC9A1",4.821916,4.799729,4.391296,4.650954,4.886484,4.915525,4.492451,4.322672
"SLC9A2",3.516924,2.909287,1.487746,2.270952,2.77637,3.412179,2.669596,1.805895
"SLC9A3R1",5.496808,5.387043,5.46567,5.080315,5.012619,5.069849,4.903102,4.802759
"SLC9A3R2",6.01686,5.892471,5.66017,5.372202,5.497747,5.319104,5.759514,5.659744
"SLC9A6",3.051259,3.842868,3.545656,2.892179,3.380636,2.979059,2.875747,2.644015
"SLC9A7",5.201261,5.469029,4.74368,4.927867,5.597787,5.294994,4.391296,4.901139
"SLC9A8",4.751335,4.96148,5.121458,5.51058,5.048694,5.577973,4.836526,4.763608
"SLC9B2",3.430815,3.516924,2.989329,2.984262,3.344444,3.051259,3.648044,3.780876
"SLCO1B1",2.474965,2.014056,0.1678011,1.24843,1.348786,1.755367,1.155533,1.907858
"SLCO1B3",3.298381,3.229983,2.829737,2.406344,3.247054,3.907847,3.090202,3.419833
"SLCO2B1",3.157382,3.229983,2.829737,1.940114,2.526594,2.301145,1.719667,1.348786
"SLCO3A1",4.490623,4.41876,4.519862,4.33917,4.693361,4.089157,4.003997,4.624279
"SLCO4A1",2.160163,2.301145,1.681843,2.406344,1.929286,1.560171,2.266807,1.907858
"SLFN11",3.461304,3.388456,4.704634,4.28707,3.819532,3.816501,4.232941,4.322672
"SLFN13",2.533553,2.644015,3.430815,3.070661,2.094098,2.169916,2.875747,2.533553
"SLFN5",4.612444,4.101387,4.274324,4.486815,4.649186,4.872381,4.479554,4.432128
"SLIRP",9.862313,9.772317,10.01192,10.23246,10.09625,10.05202,10.22075,10.22075
"SLIT3",4.626775,4.791536,3.404109,3.48397,4.679634,4.552022,2.936276,3.041111
"SLITRK6",1.574316,1.781881,1.363927,1.377645,1.574316,2.35805,1.473778,1.60172
"SLK",5.66622,6.073265,5.745672,5.864981,5.724616,5.819494,5.702466,5.782272
"SLMAP",4.950786,4.650954,4.546763,4.566105,4.479554,4.464594,5.120266,4.742213
"SLMO1",2.589845,2.946847,3.15223,3.22511,3.63186,3.516924,3.025663,2.864354
"SLMO2",6.832511,7.097926,7.06937,6.989598,6.963178,7.099462,7.350224,7.451044
"SLPI",3.430815,3.264204,3.15223,3.025663,2.526594,2.488921,3.417901,3.601453
"SLTM",6.907867,7.097926,7.180283,7.22423,7.191426,6.996043,7.082535,7.23859
"SLU7",6.415883,6.486809,6.661785,6.702299,6.806131,6.808657,7.058458,7.026996
"SLX4",3.395888,3.030591,3.298381,3.454154,3.220774,3.746928,3.321504,3.11966
"SMA5",7.287365,7.308194,6.788439,6.867163,7.030327,7.362937,6.454598,6.47286
"SMAD1",3.19832,2.909287,3.22511,3.618422,2.829737,3.19832,3.025663,3.580751
"SMAD2",6.373262,6.316524,6.220044,5.891799,6.02547,6.293997,6.115809,5.827562
"SMAD3",8.135485,8.295858,8.473548,8.403112,8.111812,8.057932,7.773763,7.845856
"SMAD4",5.109452,5.475542,4.96148,5.401895,5.247794,4.996456,5.647344,5.520983
"SMAD5",5.43773,5.439612,5.447261,5.488534,5.576652,5.632856,5.616018,5.482981
"SMAD6",5.852158,5.892471,5.71118,5.836996,5.909073,5.659744,5.667889,5.812119
"SMAD7",4.272012,4.50894,3.983018,4.33917,4.679634,4.664109,4.049632,3.868623
"SMAGP",4.464594,5.099805,4.680472,4.760649,5.003527,4.322672,5.142635,5.099805
"SMAP1",5.142635,5.372202,5.001009,5.221345,5.158983,5.360088,5.561451,5.321225
"SMAP2",2.829737,3.030591,2.989329,2.938954,3.070661,2.936276,2.596919,2.817972
"SMARCA1",6.957359,6.814858,6.489845,6.577341,6.879178,6.880976,6.496297,6.690157
"SMARCA2",4.120507,3.58746,2.727015,2.839118,3.725432,3.597697,2.936276,2.533553
"SMARCA4",4.031914,3.469166,3.983018,4.466528,4.254722,4.241747,3.845704,3.487607
"SMARCA5",6.927198,6.833739,7.69951,7.631634,7.445821,7.513348,7.155338,7.021365
"SMARCAL1",4.859579,4.812341,4.691725,4.581675,4.649186,4.760649,4.5971,4.662358
"SMARCB1",4.346348,4.731235,4.546763,4.449478,4.197184,4.197184,4.178967,4.269882
"SMARCC1",5.859956,5.607126,5.434916,5.221345,5.497747,5.556208,4.880843,4.872381
"SMARCC2",6.813404,6.883781,7.141727,7.074216,6.892561,7.173655,6.538646,6.806131
"SMARCD1",5.696077,5.834128,5.992724,5.886873,5.482981,5.880569,5.422282,5.505074
"SMARCD2",5.577097,5.696077,5.71118,5.864981,5.948548,5.726972,5.438646,5.61392
"SMARCD3",3.461304,2.864354,2.583145,2.622905,2.739657,2.979059,3.060642,2.266807
"SMARCE1",7.608551,7.53021,7.650537,7.663647,7.453447,7.669318,8.167067,8.219558
"SMC1A",6.332582,6.410551,6.648992,6.772767,6.372033,6.634968,6.325896,6.407605
"SMC2",5.933679,5.702466,5.615605,5.735977,5.846401,5.750282,5.457724,5.496808
"SMC3",5.702466,5.673558,5.143841,5.221345,4.93601,5.3024,6.140643,5.858579
"SMC4",7.09066,7.201621,6.629268,6.541569,6.915342,7.068311,7.00152,7.221481
"SMC5",4.701366,4.403152,4.290239,4.305983,4.001316,4.860923,4.451432,4.215173
"SMC6",5.66622,5.709628,5.267238,5.30766,5.812119,6.088512,5.903572,5.782272
"SMCHD1",5.789772,5.601164,5.949896,6.005322,5.889703,6.285301,6.290809,5.965189
"SMCR5",2.160163,1.875408,1.794327,1.24843,2.283327,1.755367,2.014056,1.348786
"SMCR7L",4.41876,4.541348,4.483314,4.091575,4.274324,4.449478,3.618422,4.178967
"SMCR8",4.926483,4.664109,5.654807,6.056251,5.293948,5.179674,5.003527,4.752129
"SMEK1",6.948315,6.999911,6.840267,7.098991,6.866135,7.023967,7.334629,7.042736
"SMEK2",5.160148,5.673558,4.899101,5.115482,5.538462,5.543781,5.196708,4.986645
"SMG1",6.377023,6.529577,6.441274,6.356224,6.335674,6.629051,6.115809,6.052505
"SMG5",6.056849,6.001414,6.431272,6.430803,6.232724,6.590654,5.747184,5.722258
"SMG6",4.581675,4.541348,4.160516,4.718796,4.624279,5.170486,3.792663,4.158288
"SMG7",5.299315,4.905885,5.576208,5.770134,5.221345,5.275832,5.158983,5.576208
"SMG8",6.202947,5.794265,5.817272,6.084575,5.738666,5.852158,6.285553,6.345767
"SMG9",5.635746,5.522351,5.615605,5.620681,5.859268,5.702466,5.452019,5.142635
"SMN2",4.479554,4.479554,5.133208,5.069229,4.679634,4.962799,5.57057,5.45436
"SMNDC1",6.819931,7.076057,7.298544,7.458476,7.15491,7.27884,7.470248,7.601096
"SMO",3.896446,4.250492,4.003997,4.071961,4.381558,4.025808,4.027067,4.178967
"SMOC1",4.272012,4.267831,3.77467,3.746928,4.571211,3.771465,3.874061,3.743902
"SMOX",7.101129,7.022199,7.938877,7.944796,7.107304,7.068311,7.44776,7.453447
"SMPD1",2.829737,3.412179,2.130627,2.467726,2.77637,2.812263,2.094098,3.080922
"SMPD2",3.090202,3.980426,3.363968,3.48397,3.247054,2.886836,3.703481,4.197184
"SMPD4",5.673558,5.780745,6.04563,5.985234,5.852158,5.702466,5.593927,5.520983
"SMPDL3A",2.160163,1.588756,0.9133357,1.640012,1.768009,1.862527,1.719667,2.094098
"SMPDL3B",2.160163,2.35009,1.487746,1.377645,1.929286,2.301145,2.266807,1.473778
"SMS",5.625704,5.812119,5.620681,5.21242,5.673558,5.667465,5.587499,5.496808
"SMTN",4.449478,4.158288,3.643321,3.677756,4.12289,4.215173,3.388456,3.842868
"SMU1",6.132447,6.067418,6.008869,5.948548,6.098409,5.625704,5.747184,5.761769
"SMURF1",5.281695,5.564047,5.667889,5.343328,5.415531,5.206857,4.949515,4.912786
"SMURF2",5.625704,5.886873,5.441074,5.51058,6.080277,5.96982,5.503269,5.673558
"SMYD2",4.197184,4.322672,4.049632,3.48397,4.10619,4.612444,4.003997,4.069511
"SMYD3",3.264204,3.11966,2.526594,2.892179,3.545656,2.886836,2.936276,3.545656
"SMYD4",2.968427,3.11966,3.189132,3.516924,2.583145,3.264204,3.461304,3.11966
"SMYD5",6.01686,5.926206,5.949896,6.151763,6.152977,6.152977,5.891459,6.111007
"SNAI1",3.335692,3.725432,3.674305,3.703481,3.580751,3.430815,2.770041,3.157382
"SNAI2",0.6976501,1.363927,0.1678011,0.2609021,1.681843,1.755367,1.827745,0.6470222
"SNAP23",5.537112,4.799729,4.62348,4.696479,5.230215,5.206857,5.120266,5.35301
"SNAP25",4.972096,4.972096,4.71719,4.001316,4.583316,3.925374,4.66901,4.96148
"SNAP29",4.938732,4.52158,4.879415,4.904483,4.904483,4.904483,5.018926,5.075492
"SNAP47",4.272012,4.322672,4.241747,4.519862,4.086777,4.322672,3.845704,4.432128
"SNAPC1",6.961506,7.25462,7.77906,8.030673,7.953503,8.341423,7.864419,7.77431
"SNAPC2",5.151418,4.836526,5.239032,5.417494,5.456801,5.188803,5.394488,5.059308
"SNAPC3",6.44219,6.630744,6.53781,6.737555,6.646126,6.840267,6.850712,6.667875
"SNAPC4",4.272012,3.725432,4.62348,4.322672,3.838448,4.127663,3.677756,3.80484
"SNAPC5",1.101197,1.681843,1.794327,1.24843,0.5947776,1.755367,2.474965,1.907858
"SNAPIN",6.788631,6.558198,6.721226,6.710748,6.715265,6.6752,6.943923,6.734043
"SNCG",3.993392,3.771465,2.130627,2.938954,3.344444,3.124043,3.703481,2.909287
"SND1",6.49351,6.341234,6.014993,5.627411,6.06154,5.745672,5.82975,5.584909
"SNF8",7.897617,7.851676,7.53846,7.465114,7.711465,7.746196,7.750176,7.691087
"SNHG11",3.993392,4.464594,4.519862,4.235122,4.41876,4.552022,4.927867,5.150835
"DANCR",5.673558,5.258612,5.770134,5.948548,5.538462,5.475542,5.920078,5.770134
"SNHG6",8.267383,8.373243,8.64054,8.695296,8.464167,8.422579,8.58666,8.523908
"SNHG9",4.639375,4.664109,5.620681,5.794265,5.142635,4.943366,5.782272,5.761769
"SNIP1",4.215173,3.412179,4.33917,4.254722,3.961858,4.110925,4.355481,4.269882
"SNORA10",5.336676,5.556208,5.955894,5.877003,5.897307,5.099805,5.386109,5.549138
"SNORA12",6.87108,7.107917,7.42573,7.29633,7.176543,6.716573,7.383037,7.461161
"SNORA14A",2.223322,2.014056,2.630042,2.03397,2.232682,1.862527,1.155533,1.707306
"SNORA14B",2.77637,3.822413,3.070661,3.563069,3.580751,2.845187,2.533553,2.187849
"SNORA21",5.617287,5.607126,6.008869,6.042501,5.889703,5.444457,5.380193,5.048071
"SNORA23",7.161093,7.150763,7.641538,7.667707,7.8065,7.244015,6.210002,5.986875
"SNORA24",5.120266,4.940012,5.529484,5.427676,5.048694,4.747508,4.391296,4.683618
"SNORA27",2.875747,3.11966,3.876707,3.32357,2.583145,2.708572,2.720456,3.041111
"SNORA28",4.197184,4.302873,5.221345,4.846636,4.729756,4.395278,3.896446,4.322672
"SNORA2A",2.77637,2.829737,3.430815,3.516924,3.10505,3.090202,2.720456,2.266807
"SNORA2B",2.35009,1.940114,1.794327,2.788583,2.169916,2.250664,0.9757365,1.348786
"SNORA30",2.474965,2.689006,2.406344,2.406344,2.526594,1.755367,1.473778,1.805895
"SNORA31",5.361108,5.489439,5.935074,5.761769,6.001414,5.235791,5.032979,4.977379
"SNORA38",2.968427,2.689006,4.003997,3.980426,3.412179,3.161661,2.179091,1.60172
"SNORA41",1.45808,2.094098,3.597697,3.189132,2.77637,2.103765,3.516924,3.352423
"SNORA42",2.968427,3.157382,3.580751,3.58746,3.030591,3.161661,2.35009,2.533553
"SNORA46",3.731716,3.700096,4.502499,4.416834,4.5971,3.545656,2.669596,2.413885
"SNORA47",1.101197,2.094098,1.794327,2.187849,2.094098,1.155533,0.9757365,1.60172
"SNORA48",1.755367,1.101197,1.487746,1.755367,2.406344,0.5947776,1.348786,0.9133357
"SNORA49",5.012619,4.91692,5.301308,5.460473,5.58143,4.747508,3.025663,3.352423
"SNORA50",3.19832,3.229983,3.79874,3.58746,3.795591,3.090202,2.669596,2.589845
"SNORA52",5.587499,5.428171,6.542687,6.3805,6.124212,5.444457,4.370576,4.215173
"SNORA53",8.900728,9.067441,8.896579,8.838629,8.874667,8.462806,8.979795,9.123413
"SNORA55",2.968427,2.413885,3.618422,3.415968,3.487607,2.936276,2.474965,2.266807
"SNORA56",1.666814,1.940114,1.89792,2.103765,2.094098,2.436422,2.179091,1.473778
"SNORA57",2.589845,2.014056,3.11204,3.157382,2.829737,2.812263,2.720456,2.474965
"SNORA58",2.739657,2.864354,3.404109,2.938954,3.10505,3.051259,2.533553,2.533553
"SNORA5A",4.031914,3.885285,4.752129,4.466528,4.41876,3.943006,3.244945,3.041111
"SNORA5C",3.972384,4.302873,4.519862,4.322672,4.664109,3.943006,3.354401,3.654801
"SNORA6",5.07047,5.496808,5.667889,5.754499,5.684842,5.206857,4.880843,4.922311
"SNORA62",5.281695,5.265693,5.620681,5.561451,5.56581,5.310778,4.519862,4.432128
"SNORA63",7.901737,7.770118,8.534569,8.49635,8.510563,7.934767,6.636175,6.328469
"SNORA64",6.067418,6.136222,7.298544,7.342135,6.975537,6.699739,5.869945,5.922801
"SNORA65",4.796794,4.718796,5.343834,5.325321,5.150835,4.860923,4.12289,4.473933
"SNORA67",7.311446,7.285687,7.746382,7.770118,7.599524,6.912294,6.734244,6.951478
"SNORA68",5.835219,6.005969,6.552212,6.404624,6.197065,5.415531,5.040513,5.082717
"SNORA69",2.083788,1.681843,2.526594,2.103765,2.406344,1.940114,2.179091,1.101197
"SNORA70",6.481773,6.587231,7.20079,7.176957,6.836786,6.512763,6.840267,6.572522
"SNORA70B",2.160163,2.241934,2.406344,2.689006,1.929286,2.35805,1.827745,2.35009
"SNORA70G",3.83096,4.267831,4.355481,4.401314,4.464594,4.185823,4.003997,3.682408
"SNORA71A",5.273743,5.017615,6.151483,6.037155,5.764088,4.884994,3.487607,3.487607
"SNORA71B",5.237983,4.799729,6.10382,5.992724,5.897307,5.319104,3.819532,3.624881
"SNORA71C",6.591531,6.548914,7.247568,7.294355,7.006042,6.508226,5.747184,5.482981
"SNORA71D",5.190533,5.133208,6.26151,5.891799,5.902127,4.953466,4.086777,3.915966
"SNORA74A",5.829394,5.794265,6.22613,6.194194,6.579511,5.862463,5.090093,5.134422
"SNORA74B",2.533553,2.864354,3.15223,3.454154,3.17546,3.020242,2.179091,2.014056
"SNORA75",3.090202,3.157382,3.725432,3.32357,2.941633,2.812263,3.417901,3.041111
"SNORA79",3.121851,3.469166,3.025663,2.788583,3.795591,2.436422,2.179091,2.35009
"SNORD15A",3.580751,3.746928,4.305983,4.305983,4.322672,3.746928,3.461304,3.759474
"SNORD15B",4.796794,4.552022,5.521415,5.570127,4.960218,4.566105,4.30187,4.215173
"SNORD17",8.042556,7.916458,8.464167,8.614276,8.241637,7.822642,7.141144,7.057528
"SNORD94",3.157382,3.080922,4.546763,3.940383,3.867207,3.352423,3.060642,3.315395
"SNPH",2.644015,2.689006,3.430815,3.22511,2.467726,2.845187,2.413885,2.474965
"SNRK",2.77637,2.864354,2.829737,3.189132,2.77637,2.979059,2.596919,2.770041
"SNRNP200",7.129036,7.06027,7.074216,7.020717,7.034891,6.854681,6.387004,6.422629
"SNRNP25",5.21242,4.701366,4.178967,3.725432,4.664109,3.856902,4.479554,4.774258
"SNRNP27",3.703481,4.021907,4.305983,4.28707,3.606602,3.700096,4.316466,4.305983
"SNRNP40",5.308645,5.576208,5.686855,5.980945,5.750282,5.310778,5.689661,5.927553
"SNRNP48",5.604618,5.469029,5.022805,5.496808,5.293948,5.386109,5.293948,5.722258
"SNRNP70",8.107016,7.942727,8.357246,8.280408,7.785677,7.73604,8.015935,8.07609
"SNRPA",7.664268,7.440176,8.30832,8.581488,8.054178,7.977226,8.469666,8.47501
"SNRPA1",8.554179,8.707301,8.784695,8.883354,8.84179,8.663522,9.273976,9.228172
"SNRPB",10.05202,10.01192,10.3371,10.20829,10.05202,9.876074,10.0687,10.09625
"SNRPB2",8.43827,8.079815,7.76761,7.693773,7.180557,7.595743,8.252373,8.499041
"SNRPC",7.731795,7.892438,7.479053,7.440176,7.55098,7.322656,7.796724,7.735181
"SNRPD1",8.467247,8.683345,9.21171,9.336766,8.965835,8.833416,9.336766,9.320197
"SNRPD2",9.849305,9.910587,9.940507,9.766967,9.696573,9.427773,9.761789,9.804325
"SNRPD3",7.346407,7.355296,7.191845,7.183586,7.047779,6.817381,7.433324,7.549528
"SNRPE",8.63611,8.601428,8.891217,8.991802,8.677402,8.817018,9.241207,9.014674
"SNRPF",8.221635,8.446416,8.692345,8.605665,8.26898,8.052293,8.98378,9.067441
"SNRPG",9.867468,9.804325,10.05202,10.13576,9.849305,9.790937,10.24939,9.940507
"SNTA1",3.993392,4.41876,2.583145,3.48397,3.606602,3.487607,3.417901,3.545656
"SNTB2",5.696077,5.738666,5.734061,5.504171,5.58143,5.586604,5.319104,5.448172
"SNUPN",4.361448,4.36753,4.62348,4.773543,3.746928,4.410971,4.927867,4.728198
"SNURF",5.022805,5.182016,3.896446,3.746928,4.637678,4.464594,4.140698,3.980426
"SNW1",6.772767,6.857921,7.432618,7.298032,7.476051,7.566649,7.488432,7.521206
"SNX11",4.479554,4.74368,4.649186,4.940012,4.522507,4.479554,4.492451,4.552937
"SNX12",3.807608,3.746928,3.876707,4.113147,4.052077,3.816501,3.580751,3.780876
"SNX13",3.972384,4.059667,4.127663,4.215173,3.867207,4.293459,4.30187,3.601453
"SNX14",4.889323,5.3024,4.241747,4.664109,4.896186,5.294994,4.89065,5.008651
"SNX15",5.032979,4.353418,4.940012,4.808689,5.11965,5.099805,4.567742,4.197184
"SNX16",2.829737,3.11966,2.266807,2.689006,2.909287,3.090202,3.171018,3.893791
"SNX17",6.990735,7.133515,6.962677,6.967465,6.809752,6.888767,6.632836,6.802734
"SNX18",3.731716,4.059667,3.896446,3.516924,3.580751,3.161661,3.552718,3.759474
"SNX19",3.264204,3.746928,3.363968,4.052077,4.021907,4.069511,3.461304,3.624881
"SNX2",5.50919,5.434916,5.143841,5.025217,5.069849,5.319104,5.647344,5.445427
"SNX21",2.829737,3.264204,3.876707,3.746928,3.380636,3.430815,2.824086,3.516924
"SNX24",3.19832,3.229983,2.467726,3.157382,3.606602,4.127663,3.896446,3.601453
"SNX25",4.059667,3.997548,3.264204,3.58746,4.001316,3.380636,3.768489,3.234068
"SNX27",5.859956,6.04372,5.859956,5.975106,5.625704,5.987527,5.673558,5.45436
"SNX29",3.234068,2.946847,2.682769,2.622905,2.77637,3.229983,2.596919,2.644015
"SNX3",8.084629,7.920507,7.814109,8.008978,8.214153,8.415337,8.12472,8.314729
"SNX30",2.968427,2.35009,2.526594,2.689006,2.689006,2.936276,2.596919,2.770041
"SNX33",4.407033,4.116903,4.197184,4.33917,3.87965,4.110925,3.792663,3.718887
"SNX4",4.903102,5.05548,5.032979,4.950786,4.664109,5.188803,5.634907,5.109452
"SNX5",8.018351,8.07509,7.905647,7.991518,7.972264,7.990437,8.433334,8.534569
"SNX6",6.867163,6.942246,6.775438,6.875663,6.946448,7.211001,6.788246,6.951478
"SNX7",5.516867,5.543781,4.99325,5.189936,5.259702,5.620681,5.673558,5.827562
"SNX8",6.056849,6.225332,6.405833,6.538646,6.57186,6.46078,6.262053,6.313896
"SNX9",3.703481,2.946847,3.070661,2.788583,3.487607,2.845187,2.596919,2.989329
"SOAT1",6.189363,6.176615,6.463092,6.446974,6.27199,6.578644,6.161622,5.96982
"SOCS3",2.35009,2.77637,3.937715,3.651561,3.980426,2.979059,3.124043,3.234068
"SOCS4",3.335692,3.080922,3.363968,3.58746,3.380636,3.292234,3.417901,3.19832
"SOCS7",3.778009,4.158288,4.466528,4.718796,4.36753,4.089157,4.422599,4.031914
"SOD1",9.687705,9.616869,9.370719,9.370719,9.743915,9.483462,9.717065,9.792839
"SOD2",7.117533,6.929246,8.560252,8.49635,7.881963,7.649508,7.543839,8.320906
"SOLH",3.896446,4.176765,4.322672,4.091575,3.87965,3.961858,3.677756,3.893791
"SON",6.179748,6.319106,6.349645,6.174573,6.083973,5.903572,6.413936,6.228011
"SORD",4.581675,4.195009,4.449478,4.449478,4.12289,4.260301,4.178967,4.53342
"SORL1",2.474965,1.781881,1.078642,1.377645,1.862527,0.9653138,1.60172,1.101197
"SORT1",4.751335,4.610753,3.643321,3.79874,4.624279,4.712384,3.845704,3.868623
"SOS1",4.016649,3.62,3.404109,3.541948,3.867207,3.624881,3.552718,3.624881
"SOS2",2.474965,2.946847,1.681843,2.839118,1.929286,2.708572,2.35009,2.266807
"SOX12",5.090093,5.120266,5.247794,5.108302,5.079698,4.860923,4.731235,5.247273
"SOX13",3.395888,2.533553,3.545656,3.356378,3.277524,3.090202,2.533553,2.770041
"SOX2",2.223322,2.413885,2.682769,3.070661,2.283327,2.488921,3.090202,2.094098
"SOX21",4.490623,3.862998,4.355481,4.113147,3.700096,3.746928,4.903102,4.728198
"SOX4",4.379412,3.725432,4.049632,3.980426,3.746928,4.007808,4.436176,3.516924
"SOX9",4.740558,4.765052,5.259702,5.048694,4.742213,4.712384,4.8116,4.632634
"SP1",5.644034,5.515113,5.646948,6.122976,5.78829,5.597787,5.265693,5.570127
"SP100",4.407033,3.771465,4.796794,4.894064,5.142635,4.802759,4.5971,4.742213
"SP110",1.839194,1.363927,2.630042,2.533553,2.689006,2.770041,2.936276,2.702511
"SP140L",3.945671,4.042207,6.068634,6.216734,5.734061,5.773171,6.04563,5.982619
"SP2",3.921244,3.93234,4.466528,4.486815,4.434201,4.069511,4.250492,4.086777
"SP3",1.45808,1.681843,2.130627,2.103765,1.211855,1.755367,2.014056,0.9133357
"SP4",1.574316,1.487746,2.35009,2.187849,1.348786,2.103765,1.473778,1.60172
"SP9",1.929286,2.241934,2.77637,3.189132,2.467726,2.301145,2.720456,2.474965
"SPA17",3.875384,4.077101,3.516924,3.541948,3.87965,3.856902,3.580751,3.842868
"SPAG1",4.215173,4.383526,3.825191,3.618422,4.551113,3.87965,4.067099,4.322672
"SPAG5",5.723802,5.847087,5.330471,5.266226,4.93601,5.294994,5.523215,5.673558
"SPAG7",6.62529,6.433164,6.862942,6.780702,6.542687,6.6752,7.060603,6.998967
"SPAG9",6.897074,6.954827,7.276292,7.306647,7.264191,7.389042,6.987993,7.083752
"SPARC",3.83096,3.93234,3.363968,3.388456,4.160516,3.87965,2.984262,3.352423
"SPAST",5.421819,5.3024,4.919598,5.22916,5.466158,4.996456,4.654175,4.840071
"SPATA13",1.574316,2.169916,1.993052,2.103765,1.45808,1.427256,2.720456,2.014056
"SPATA2",3.090202,2.946847,4.10975,4.052077,3.465182,3.573825,3.792663,3.654801
"SPATA20",5.142635,5.046788,4.796794,4.650954,4.799729,4.701366,4.30187,4.110925
"SPATA24",1.363927,1.588756,2.130627,1.377645,2.283327,2.301145,1.827745,2.589845
"SPATA2L",2.533553,2.727015,3.22511,3.025663,2.094098,2.886836,2.413885,1.907858
"SPATA5",4.254722,4.449478,4.241747,4.401314,4.381558,4.449478,4.370576,4.410971
"SPATA5L1",3.368234,3.885285,3.876707,3.58746,3.487607,3.837009,4.250492,4.215173
"SPATA6",2.589845,2.689006,1.89792,1.839194,2.630042,1.560171,2.35009,2.094098
"SPATA7",4.479554,4.754379,3.703481,4.54845,4.305983,4.543198,4.8116,4.940012
"SPATS2",6.785976,6.862942,6.582492,6.624853,6.27199,6.715084,6.726786,6.693699
"SPATS2L",6.332582,6.562141,6.741243,6.316524,6.761289,6.732069,6.56819,6.815958
"SPC24",3.051259,3.11966,3.545656,3.388456,2.829737,2.169916,2.875747,3.234068
"SPC25",3.731716,3.11966,3.618422,3.79874,2.864354,3.32357,4.067099,3.759474
"SPCS1",6.794947,6.951478,6.46078,6.316524,6.629909,6.470766,6.157023,6.418809
"SPCS2",8.311235,8.383972,8.301337,8.58666,8.493658,8.58666,8.770782,8.883354
"SPCS3",6.822656,6.944423,7.243736,7.279404,7.145221,7.196559,7.260706,7.442224
"SPDEF",3.753593,3.157382,2.77637,2.622905,2.232682,2.301145,3.171018,3.268949
"SPDYE7P",3.875384,3.360124,3.674305,3.32357,3.838448,3.545656,2.720456,2.817972
"SPECC1L",3.83096,4.101387,4.127663,4.272012,3.921244,3.87965,3.580751,3.759474
"SPEN",5.682442,5.717507,6.277574,6.316524,5.859268,6.148855,5.607126,5.888246
"SPG11",3.552718,3.516924,3.264204,3.32357,3.580751,3.090202,3.060642,3.419833
"SPG20",4.449478,4.567742,4.649186,4.664109,4.434201,4.530806,5.3056,5.008651
"SPG21",7.740108,7.793017,7.100096,7.134672,7.239155,7.304241,7.633192,7.631634
"SPG7",5.759514,5.955571,5.567577,5.673558,5.433445,5.550455,5.759514,5.528554
"SPHAR",4.059667,3.561201,3.15223,3.11966,3.380636,3.161661,3.090202,3.157382
"SPHK1",4.178967,4.13957,4.546763,4.846636,5.018926,4.973429,4.422599,4.086777
"SPHK2",1.839194,1.940114,2.583145,2.35009,2.467726,0.9653138,2.179091,2.014056
"SPICE1",4.836526,5.221345,4.290239,4.821916,4.693361,4.771323,4.836526,5.008651
"SPIN1",6.001105,6.192476,5.999828,6.005322,6.095753,6.24257,5.561451,5.563176
"SPIN2B",2.283327,2.169916,2.77637,2.270952,2.739657,2.35805,2.35009,2.702511
"SPIN3",1.45808,2.014056,2.130627,1.940114,1.929286,1.653219,1.60172,1.805895
"SPIN4",4.016649,4.176765,4.71719,4.158288,4.069511,4.215173,4.178967,4.269882
